customer_id,external_customer_id,accepts_marketing,orders_count,number_active_subscriptions,number_subscriptions,first_charge_processed_at,created_at
85921846,5.81292E+12,1,5,0,5,4/26/22 10:23,4/26/22 10:22
85922570,5.81294E+12,0,1,0,4,4/26/22 10:36,4/26/22 10:36
85922592,5.81294E+12,1,10,0,40,4/26/22 10:37,4/26/22 10:37
85923067,5.81295E+12,1,3,0,5,4/26/22 10:45,4/26/22 10:45
85923657,3.14823E+12,1,4,0,3,4/26/22 10:56,4/26/22 10:56
85923664,5.76664E+12,1,2,0,5,4/26/22 10:57,4/26/22 10:56
85923766,5.81225E+12,1,11,5,13,4/26/22 10:58,4/26/22 10:58
85924069,5.80039E+12,0,6,0,3,4/26/22 11:04,4/26/22 11:04
85924104,5.81296E+12,0,2,0,2,4/26/22 11:04,4/26/22 11:04
85925046,5.81299E+12,1,6,4,13,4/26/22 11:21,4/26/22 11:21
85925190,5.81299E+12,1,5,3,6,4/26/22 11:24,4/26/22 11:24
85925417,5.81299E+12,1,5,0,3,4/26/22 11:28,4/26/22 11:28
85925562,5.813E+12,1,5,3,15,4/26/22 11:30,4/26/22 11:30
85925633,5.813E+12,1,10,1,1,4/26/22 11:32,4/26/22 11:32
85925757,5.813E+12,0,2,0,7,4/26/22 11:34,4/26/22 11:34
85925790,5.813E+12,1,1,0,7,4/26/22 11:34,4/26/22 11:34
85926555,5.81301E+12,0,2,0,5,4/26/22 11:48,4/26/22 11:48
85926812,5.81302E+12,1,3,0,3,4/26/22 11:53,4/26/22 11:52
85927432,5.81301E+12,1,1,0,1,4/26/22 12:05,4/26/22 12:05
85928268,5.81305E+12,1,7,0,8,4/26/22 12:19,4/26/22 12:19
85928372,5.81305E+12,1,5,1,7,4/26/22 12:21,4/26/22 12:21
85928696,5.71261E+12,0,1,0,3,4/26/22 12:27,4/26/22 12:27
85928910,5.81306E+12,1,2,6,6,4/26/22 12:30,4/26/22 12:30
85929223,5.81306E+12,1,1,0,2,4/26/22 12:36,4/26/22 12:36
85929317,5.81306E+12,1,3,1,11,4/26/22 12:38,4/26/22 12:38
85930245,5.81308E+12,1,10,1,6,4/26/22 12:54,4/26/22 12:54
85930912,5.81227E+12,0,1,0,11,4/26/22 13:06,4/26/22 13:06
85931328,5.8131E+12,0,2,0,3,4/26/22 13:13,4/26/22 13:13
85931723,5.81311E+12,1,13,7,10,4/26/22 13:21,4/26/22 13:21
85931950,5.62646E+12,1,3,0,3,4/26/22 13:25,4/26/22 13:25
85932022,5.81226E+12,1,2,0,7,4/26/22 13:26,4/26/22 13:26
85932987,5.81314E+12,1,10,2,2,4/26/22 13:45,4/26/22 13:44
85933015,5.81314E+12,1,8,2,5,4/26/22 13:45,4/26/22 13:45
85933192,5.81314E+12,1,4,0,3,4/26/22 13:48,4/26/22 13:48
85933371,5.81314E+12,1,1,0,1,4/26/22 13:51,4/26/22 13:51
85933377,5.79669E+12,1,9,0,12,4/26/22 13:51,4/26/22 13:51
85934618,5.68893E+12,0,8,2,3,4/26/22 14:12,4/26/22 14:12
85935157,5.81317E+12,0,1,0,3,4/26/22 14:20,4/26/22 14:20
85936756,5.8132E+12,1,6,3,3,4/26/22 14:47,4/26/22 14:47
85936777,5.8132E+12,1,5,5,9,4/26/22 14:47,4/26/22 14:47
85937028,5.8132E+12,1,7,3,4,4/26/22 14:51,4/26/22 14:51
85937475,5.81321E+12,1,3,3,5,4/26/22 14:59,4/26/22 14:58
85937555,5.81321E+12,1,10,6,15,4/26/22 15:00,4/26/22 15:00
85937956,5.81322E+12,1,5,1,2,4/26/22 15:07,4/26/22 15:07
85938158,5.81323E+12,1,6,13,13,4/26/22 15:11,4/26/22 15:11
85938582,5.74133E+12,0,5,0,5,4/26/22 15:19,4/26/22 15:19
85939353,5.81325E+12,1,9,1,1,4/26/22 15:33,4/26/22 15:33
85939374,5.81325E+12,1,6,0,2,4/26/22 15:33,4/26/22 15:33
85939633,5.81326E+12,1,6,7,12,4/26/22 15:38,4/26/22 15:38
85940490,5.81327E+12,1,10,4,8,4/26/22 15:53,4/26/22 15:53
85940557,5.37296E+12,1,3,0,1,4/26/22 15:54,4/26/22 15:54
85940619,5.81327E+12,0,6,0,12,4/26/22 15:55,4/26/22 15:55
85940859,5.81328E+12,1,10,1,1,4/26/22 16:00,4/26/22 15:59
85941204,5.81328E+12,1,7,5,10,4/26/22 16:05,4/26/22 16:05
85941287,5.81329E+12,1,4,0,7,4/26/22 16:06,4/26/22 16:06
85941509,5.81329E+12,1,8,5,5,4/26/22 16:10,4/26/22 16:10
85941532,5.81329E+12,1,2,1,3,4/26/22 16:11,4/26/22 16:11
85941658,5.81329E+12,1,10,6,6,4/26/22 16:13,4/26/22 16:12
85941949,5.8133E+12,1,1,0,4,4/26/22 16:18,4/26/22 16:18
85942050,5.8133E+12,0,2,0,1,4/26/22 16:20,4/26/22 16:20
85942094,5.8133E+12,1,3,0,6,4/26/22 16:21,4/26/22 16:21
85942237,5.8133E+12,0,4,0,7,4/26/22 16:22,4/26/22 16:22
85942241,5.8133E+12,0,3,0,1,4/26/22 16:22,4/26/22 16:22
85942586,5.81331E+12,1,8,3,7,4/26/22 16:28,4/26/22 16:28
85944210,5.81334E+12,1,1,0,3,4/26/22 16:56,4/26/22 16:56
85944759,5.81335E+12,0,1,0,4,4/26/22 17:06,4/26/22 17:06
85944896,5.81335E+12,1,7,0,7,4/26/22 17:08,4/26/22 17:08
85945525,2.88669E+12,0,2,0,4,4/26/22 17:19,4/26/22 17:19
85945927,5.75648E+12,1,2,0,1,4/26/22 17:26,4/26/22 17:26
85946694,5.81338E+12,1,4,0,1,4/26/22 17:40,4/26/22 17:40
85946739,5.81338E+12,1,10,2,6,4/26/22 17:41,4/26/22 17:41
85947366,5.81339E+12,1,7,0,3,4/26/22 17:53,4/26/22 17:53
85948002,5.7299E+12,1,2,0,6,4/26/22 18:06,4/26/22 18:06
85948383,5.81327E+12,1,1,0,5,4/26/22 18:14,4/26/22 18:14
85948431,5.75783E+12,0,5,0,1,4/26/22 18:15,4/26/22 18:15
85948449,5.81341E+12,1,1,0,1,4/26/22 18:15,4/26/22 18:15
85948690,5.81341E+12,1,14,0,11,4/26/22 18:20,4/26/22 18:20
85948833,5.81341E+12,1,3,0,1,4/26/22 18:23,4/26/22 18:23
85949230,5.81342E+12,0,2,0,2,4/26/22 18:31,4/26/22 18:31
85950965,5.81345E+12,1,2,0,1,4/26/22 19:06,4/26/22 19:06
85951118,5.81345E+12,1,3,0,3,4/26/22 19:09,4/26/22 19:09
85951470,5.81346E+12,0,5,0,2,4/26/22 19:16,4/26/22 19:16
85952432,5.81347E+12,1,4,0,5,4/26/22 19:37,4/26/22 19:37
85953488,5.81349E+12,1,6,0,4,4/26/22 19:56,4/26/22 19:56
85954038,5.78146E+12,1,6,0,13,4/26/22 20:08,4/26/22 20:08
85954318,5.8103E+12,1,1,0,5,4/26/22 20:13,4/26/22 20:13
85955126,5.81351E+12,0,1,0,4,4/26/22 20:29,4/26/22 20:29
85955424,5.81352E+12,1,4,0,5,4/26/22 20:35,4/26/22 20:35
85955746,5.81352E+12,0,2,0,3,4/26/22 20:41,4/26/22 20:41
85955942,5.81353E+12,0,4,0,5,4/26/22 20:45,4/26/22 20:45
85956523,5.81354E+12,1,2,0,3,4/26/22 20:56,4/26/22 20:56
85956779,5.81354E+12,1,6,0,2,4/26/22 21:00,4/26/22 21:00
85956908,5.81354E+12,0,10,5,12,4/26/22 21:02,4/26/22 21:02
85957510,5.81355E+12,0,6,0,24,4/26/22 21:13,4/26/22 21:13
85957995,5.45125E+12,1,3,0,8,4/26/22 21:21,4/26/22 21:21
85958275,5.81356E+12,1,2,0,4,4/26/22 21:26,4/26/22 21:26
85958687,5.81357E+12,1,3,0,1,4/26/22 21:34,4/26/22 21:34
85958731,5.81357E+12,1,4,0,7,4/26/22 21:34,4/26/22 21:34
85958802,5.70296E+12,1,4,3,3,4/26/22 21:36,4/26/22 21:36
85958810,5.81357E+12,0,3,0,4,4/26/22 21:36,4/26/22 21:36
85959707,5.81358E+12,1,2,0,3,4/26/22 21:53,4/26/22 21:53
85959835,5.81359E+12,1,6,0,12,4/26/22 21:55,4/26/22 21:55
85960211,5.81359E+12,0,4,0,1,4/26/22 22:02,4/26/22 22:02
85960642,5.8136E+12,1,15,18,35,4/26/22 22:11,4/26/22 22:11
85961798,5.81362E+12,0,1,0,5,4/26/22 22:36,4/26/22 22:36
85961862,5.3843E+12,1,1,0,5,4/26/22 22:37,4/26/22 22:37
85961930,5.81362E+12,1,3,1,2,4/26/22 22:39,4/26/22 22:39
85962524,5.81363E+12,1,10,4,4,4/26/22 22:52,4/26/22 22:51
85962538,5.81363E+12,1,2,0,3,4/26/22 22:52,4/26/22 22:52
85962913,5.67827E+12,1,1,0,1,4/26/22 23:00,4/26/22 23:00
85962962,5.81362E+12,0,1,0,3,4/26/22 23:01,4/26/22 23:01
85963148,5.81361E+12,1,8,3,13,4/26/22 23:05,4/26/22 23:05
85963213,5.81364E+12,0,2,0,4,4/26/22 23:06,4/26/22 23:06
85963616,5.81364E+12,1,4,0,4,4/26/22 23:15,4/26/22 23:15
85964040,5.81365E+12,1,4,0,4,4/26/22 23:25,4/26/22 23:25
85964047,5.81365E+12,0,2,0,1,4/26/22 23:25,4/26/22 23:25
85964483,5.81366E+12,1,1,0,1,4/26/22 23:36,4/26/22 23:36
85964982,5.81367E+12,1,3,0,2,4/26/22 23:48,4/26/22 23:48
85965459,5.81367E+12,1,11,0,16,4/27/22 0:00,4/26/22 23:59
85965839,5.81368E+12,0,1,0,1,4/27/22 0:08,4/27/22 0:08
85966008,5.81368E+12,0,4,1,7,4/27/22 0:13,4/27/22 0:13
85966025,5.81368E+12,1,4,4,4,4/27/22 0:13,4/27/22 0:13
85966040,5.81368E+12,1,14,6,22,4/27/22 0:14,4/27/22 0:14
85966144,5.81368E+12,1,3,0,8,4/27/22 0:17,4/27/22 0:17
85966194,5.81369E+12,1,10,4,6,4/27/22 0:18,4/27/22 0:18
85966629,5.81369E+12,1,10,13,32,4/27/22 0:28,4/27/22 0:28
85966949,5.8137E+12,1,4,0,8,4/27/22 0:36,4/27/22 0:36
85967137,5.77129E+12,1,8,1,4,4/27/22 0:41,4/27/22 0:41
85967806,5.81371E+12,1,1,0,2,4/27/22 0:59,4/27/22 0:59
85967860,5.81371E+12,1,2,2,7,4/27/22 1:00,4/27/22 1:00
85967952,5.81371E+12,0,3,0,3,4/27/22 1:03,4/27/22 1:03
85968308,5.81372E+12,0,1,0,1,4/27/22 1:14,4/27/22 1:14
85970252,5.8139E+12,1,1,0,2,4/27/22 2:26,4/27/22 2:26
85971008,2.93869E+12,1,7,0,3,4/27/22 2:57,4/27/22 2:57
85971880,5.81399E+12,1,4,0,9,4/27/22 3:35,4/27/22 3:35
85972990,5.81401E+12,1,2,10,11,4/27/22 4:23,4/27/22 4:23
85974881,5.81409E+12,1,3,0,18,4/27/22 5:58,4/27/22 5:58
85975291,5.81412E+12,1,9,7,9,4/27/22 6:20,4/27/22 6:20
85976649,5.81416E+12,0,4,0,5,4/27/22 7:19,4/27/22 7:19
85976918,5.81417E+12,1,1,0,1,4/27/22 7:30,4/27/22 7:30
85977568,5.81419E+12,1,10,5,9,4/27/22 7:53,4/27/22 7:53
85977804,5.8142E+12,1,2,0,3,4/27/22 8:01,4/27/22 8:01
85979135,5.81424E+12,1,13,1,6,4/27/22 8:38,4/27/22 8:38
85979186,5.81424E+12,0,1,0,1,4/27/22 8:40,4/27/22 8:40
85979474,5.81425E+12,1,10,0,2,4/27/22 8:48,4/27/22 8:48
85980872,5.73527E+12,0,6,0,10,4/27/22 9:26,4/27/22 9:26
85981091,3.32312E+12,0,3,0,2,4/27/22 9:31,4/27/22 9:31
85981959,5.81432E+12,1,1,0,1,4/27/22 9:51,4/27/22 9:51
85982096,5.81432E+12,1,3,1,2,4/27/22 9:54,4/27/22 9:54
85984459,5.79083E+12,1,6,0,12,4/27/22 10:40,4/27/22 10:40
85984556,5.80489E+12,1,4,0,3,4/27/22 10:42,4/27/22 10:42
85984614,5.81438E+12,1,9,7,8,4/27/22 10:44,4/27/22 10:44
85985089,5.75575E+12,1,8,0,4,4/27/22 10:54,4/27/22 10:53
85985267,5.8144E+12,0,1,0,4,4/27/22 10:57,4/27/22 10:57
85985403,5.8144E+12,1,18,6,10,4/27/22 11:00,4/27/22 11:00
85985459,5.8144E+12,1,2,0,1,4/27/22 11:01,4/27/22 11:01
85987006,5.81444E+12,1,2,0,1,4/27/22 11:30,4/27/22 11:30
85987379,5.80568E+12,0,3,0,5,4/27/22 11:37,4/27/22 11:37
85987390,5.81445E+12,1,2,0,1,4/27/22 11:38,4/27/22 11:38
85988061,3.41779E+12,1,2,0,3,4/27/22 11:51,4/27/22 11:51
85988072,5.81447E+12,1,2,0,4,4/27/22 11:51,4/27/22 11:51
85988173,5.78147E+12,1,15,3,14,4/27/22 11:53,4/27/22 11:53
85988642,5.81448E+12,1,8,0,2,4/27/22 12:02,4/27/22 12:01
85989946,5.81451E+12,0,3,0,5,4/27/22 12:23,4/27/22 12:22
85990972,5.81453E+12,1,11,1,2,4/27/22 12:38,4/27/22 12:38
85991020,5.76974E+12,1,2,0,5,4/27/22 12:39,4/27/22 12:39
85992340,5.81455E+12,0,2,0,3,4/27/22 12:53,4/27/22 12:53
85994490,5.81457E+12,1,5,3,6,4/27/22 13:15,4/27/22 13:15
85994618,5.81457E+12,0,3,0,5,4/27/22 13:16,4/27/22 13:16
85995939,5.81459E+12,0,3,0,2,4/27/22 13:27,4/27/22 13:27
85996708,5.8146E+12,1,6,5,10,4/27/22 13:34,4/27/22 13:34
85996873,5.8146E+12,1,2,0,1,4/27/22 13:35,4/27/22 13:35
85997528,5.8146E+12,0,3,0,3,4/27/22 13:41,4/27/22 13:41
85998684,5.81462E+12,1,5,2,4,4/27/22 13:51,4/27/22 13:51
86001911,5.81467E+12,1,8,0,13,4/27/22 14:34,4/27/22 14:34
86002471,5.81468E+12,1,6,2,3,4/27/22 14:43,4/27/22 14:43
86002503,5.81468E+12,1,8,1,7,4/27/22 14:44,4/27/22 14:44
86003794,5.8147E+12,0,2,0,1,4/27/22 15:00,4/27/22 15:00
86003886,5.81471E+12,1,8,2,16,4/27/22 15:01,4/27/22 15:01
86005312,5.81473E+12,1,11,7,8,4/27/22 15:20,4/27/22 15:20
86005608,5.7579E+12,1,5,3,5,4/27/22 15:23,4/27/22 15:23
86007761,5.81477E+12,1,4,0,3,4/27/22 15:54,4/27/22 15:54
86007941,5.73508E+12,1,2,0,4,4/27/22 15:57,4/27/22 15:57
86008001,5.81478E+12,0,2,0,1,4/27/22 15:59,4/27/22 15:59
86009354,5.81481E+12,1,2,0,1,4/27/22 16:22,4/27/22 16:22
86010466,5.81483E+12,0,3,0,2,4/27/22 16:39,4/27/22 16:39
86011158,5.81484E+12,0,7,0,3,4/27/22 16:50,4/27/22 16:50
86011355,5.81485E+12,0,2,0,1,4/27/22 16:53,4/27/22 16:53
86011679,5.81485E+12,1,9,7,10,4/27/22 16:58,4/27/22 16:58
86013243,5.81488E+12,0,2,0,1,4/27/22 17:25,4/27/22 17:25
86013467,5.81489E+12,1,9,0,17,4/27/22 17:29,4/27/22 17:29
86013753,5.81489E+12,1,4,0,3,4/27/22 17:35,4/27/22 17:35
86013932,5.8149E+12,1,18,6,8,4/27/22 17:39,4/27/22 17:38
86014762,5.81491E+12,1,2,0,7,4/27/22 17:55,4/27/22 17:55
86016110,5.81494E+12,1,2,0,9,4/27/22 18:25,4/27/22 18:25
86017242,5.81497E+12,1,4,9,10,4/27/22 18:50,4/27/22 18:50
86017377,5.81497E+12,1,2,0,5,4/27/22 18:54,4/27/22 18:53
86017546,5.81498E+12,1,2,0,1,4/27/22 18:57,4/27/22 18:57
86017673,5.15166E+12,1,2,0,7,4/27/22 19:00,4/27/22 19:00
86018189,5.81499E+12,0,3,0,10,4/27/22 19:12,4/27/22 19:12
86019251,5.81502E+12,1,6,0,8,4/27/22 19:35,4/27/22 19:35
86019346,5.81502E+12,0,1,0,1,4/27/22 19:38,4/27/22 19:37
86020524,5.81505E+12,1,9,0,1,4/27/22 20:03,4/27/22 20:03
86020608,5.81505E+12,1,3,0,5,4/27/22 20:05,4/27/22 20:05
86021317,5.70641E+12,1,11,5,13,4/27/22 20:19,4/27/22 20:19
86022302,5.80527E+12,0,4,0,7,4/27/22 20:41,4/27/22 20:41
86022418,5.73467E+12,0,6,0,4,4/27/22 20:44,4/27/22 20:44
86022589,5.8151E+12,0,5,0,9,4/27/22 20:48,4/27/22 20:48
86022764,5.8151E+12,1,4,13,19,4/27/22 20:52,4/27/22 20:51
86023979,5.81513E+12,1,3,0,3,4/27/22 21:15,4/27/22 21:15
86024004,5.81513E+12,0,1,0,5,4/27/22 21:15,4/27/22 21:15
86024036,5.81513E+12,1,4,0,2,4/27/22 21:16,4/27/22 21:16
86024246,5.81514E+12,0,2,0,2,4/27/22 21:21,4/27/22 21:21
86024884,5.81516E+12,0,5,0,3,4/27/22 21:34,4/27/22 21:34
86025180,5.80659E+12,0,13,3,7,4/27/22 21:41,4/27/22 21:41
86025260,5.81517E+12,1,5,0,8,4/27/22 21:43,4/27/22 21:43
86026612,5.8152E+12,0,3,0,1,4/27/22 22:12,4/27/22 22:12
86027084,5.81521E+12,1,1,0,5,4/27/22 22:23,4/27/22 22:23
86028000,5.81523E+12,1,8,0,10,4/27/22 22:46,4/27/22 22:46
86028454,3.53401E+12,1,4,5,15,4/27/22 22:56,4/27/22 22:56
86028577,5.81524E+12,1,1,0,1,4/27/22 22:59,4/27/22 22:59
86029119,5.77604E+12,1,3,0,2,4/27/22 23:11,4/27/22 23:11
86029269,5.771E+12,1,12,5,14,4/27/22 23:15,4/27/22 23:15
86029492,5.81526E+12,1,6,0,1,4/27/22 23:21,4/27/22 23:20
86030326,5.81479E+12,1,1,0,7,4/27/22 23:42,4/27/22 23:42
86030633,5.81529E+12,1,10,4,5,4/27/22 23:51,4/27/22 23:51
86031153,5.77058E+12,1,7,0,4,4/28/22 0:05,4/28/22 0:05
86031392,5.81531E+12,1,3,0,8,4/28/22 0:12,4/28/22 0:12
86031536,5.81531E+12,1,5,0,7,4/28/22 0:16,4/28/22 0:16
86032943,5.81534E+12,1,9,0,2,4/28/22 1:06,4/28/22 1:06
86033335,5.69457E+12,1,5,5,20,4/28/22 1:24,4/28/22 1:24
86033515,5.54145E+12,1,2,0,5,4/28/22 1:32,4/28/22 1:32
86033891,5.81536E+12,0,2,0,3,4/28/22 1:47,4/28/22 1:46
86033977,5.81537E+12,1,6,6,14,4/28/22 1:50,4/28/22 1:50
86035891,5.77385E+12,1,5,0,19,4/28/22 3:18,4/28/22 3:18
86037964,5.81547E+12,1,2,0,5,4/28/22 4:54,4/28/22 4:54
86039433,5.68699E+12,0,4,0,1,4/28/22 5:41,4/28/22 5:41
86040116,5.81551E+12,1,6,5,7,4/28/22 6:05,4/28/22 6:05
86045195,5.81576E+12,1,8,2,3,4/28/22 8:21,4/28/22 8:21
86045280,5.81576E+12,1,13,4,6,4/28/22 8:23,4/28/22 8:23
86047901,5.8158E+12,0,1,0,2,4/28/22 9:13,4/28/22 9:13
86048571,5.81581E+12,1,2,0,5,4/28/22 9:25,4/28/22 9:25
86050524,5.81587E+12,0,2,0,7,4/28/22 9:58,4/28/22 9:58
86052269,5.8159E+12,1,12,12,26,4/28/22 10:28,4/28/22 10:28
86053488,5.81592E+12,1,1,0,1,4/28/22 10:48,4/28/22 10:48
86053748,5.81592E+12,1,5,1,2,4/28/22 10:52,4/28/22 10:52
86054234,5.81593E+12,1,2,0,13,4/28/22 11:00,4/28/22 11:00
86054596,5.81593E+12,0,2,0,1,4/28/22 11:05,4/28/22 11:05
86055200,5.81594E+12,1,6,3,5,4/28/22 11:15,4/28/22 11:15
86055875,5.81595E+12,1,5,0,4,4/28/22 11:25,4/28/22 11:25
86058105,5.81598E+12,1,26,16,23,4/28/22 11:49,4/28/22 11:49
86059379,5.81599E+12,1,2,0,1,4/28/22 11:59,4/28/22 11:59
86060004,5.11088E+12,1,9,0,2,4/28/22 12:04,4/28/22 12:04
86061355,5.81601E+12,1,2,0,5,4/28/22 12:21,4/28/22 12:21
86061623,5.81602E+12,1,2,1,2,4/28/22 12:25,4/28/22 12:25
86061754,5.81602E+12,0,1,0,3,4/28/22 12:27,4/28/22 12:27
86062271,5.81599E+12,1,4,2,7,4/28/22 12:33,4/28/22 12:33
86064288,5.81604E+12,1,6,0,6,4/28/22 12:47,4/28/22 12:47
86067726,5.81607E+12,0,2,0,1,4/28/22 13:11,4/28/22 13:11
86067919,5.81607E+12,1,1,0,5,4/28/22 13:14,4/28/22 13:14
86067950,5.81607E+12,1,2,0,3,4/28/22 13:14,4/28/22 13:14
86068046,5.81607E+12,0,4,0,5,4/28/22 13:16,4/28/22 13:16
86070268,5.8161E+12,1,3,0,5,4/28/22 13:41,4/28/22 13:41
86070568,5.67926E+12,1,1,0,2,4/28/22 13:45,4/28/22 13:45
86070956,5.7897E+12,1,10,1,1,4/28/22 13:52,4/28/22 13:52
86073664,5.81616E+12,1,3,5,6,4/28/22 14:23,4/28/22 14:23
86074121,5.81617E+12,1,8,7,22,4/28/22 14:30,4/28/22 14:30
86074523,5.80586E+12,1,5,2,3,4/28/22 14:34,4/28/22 14:34
86074858,5.81617E+12,1,8,0,1,4/28/22 14:37,4/28/22 14:36
86077179,5.81619E+12,1,7,0,2,4/28/22 14:52,4/28/22 14:52
86081758,5.81621E+12,1,1,0,4,4/28/22 15:18,4/28/22 15:18
86082400,5.8162E+12,1,4,0,6,4/28/22 15:21,4/28/22 15:21
86082432,5.81622E+12,1,2,0,3,4/28/22 15:22,4/28/22 15:22
86082447,5.81622E+12,1,2,0,3,4/28/22 15:22,4/28/22 15:22
86082917,5.81622E+12,0,2,0,8,4/28/22 15:24,4/28/22 15:24
86083884,5.81622E+12,1,10,1,1,4/28/22 15:30,4/28/22 15:30
86084599,5.81623E+12,1,4,0,6,4/28/22 15:40,4/28/22 15:40
86084781,5.81623E+12,0,7,0,7,4/28/22 15:43,4/28/22 15:43
86084814,5.81624E+12,1,7,1,1,4/28/22 15:43,4/28/22 15:43
86084915,5.77046E+12,1,13,2,4,4/28/22 15:45,4/28/22 15:45
86084979,5.81624E+12,1,9,0,1,4/28/22 15:46,4/28/22 15:46
86085453,5.81624E+12,1,7,0,5,4/28/22 15:53,4/28/22 15:53
86087159,5.81626E+12,1,1,1,1,4/28/22 16:11,4/28/22 16:11
86088493,5.78908E+12,1,6,4,40,4/28/22 16:22,4/28/22 16:22
86092459,5.81631E+12,1,2,0,1,4/28/22 17:04,4/28/22 17:04
86092622,5.77929E+12,1,3,0,6,4/28/22 17:05,4/28/22 17:05
86094062,5.81633E+12,0,5,0,5,4/28/22 17:19,4/28/22 17:19
86094334,5.81632E+12,0,2,0,6,4/28/22 17:24,4/28/22 17:23
86094667,5.81633E+12,1,12,0,16,4/28/22 17:30,4/28/22 17:30
86098310,5.81636E+12,0,10,0,14,4/28/22 18:02,4/28/22 18:02
86098439,5.81636E+12,1,2,3,3,4/28/22 18:03,4/28/22 18:03
86098859,5.81637E+12,1,9,7,16,4/28/22 18:11,4/28/22 18:11
86099809,5.81639E+12,1,6,3,12,4/28/22 18:27,4/28/22 18:27
86099860,5.81639E+12,1,1,0,3,4/28/22 18:28,4/28/22 18:28
86100517,5.77597E+12,0,3,0,1,4/28/22 18:41,4/28/22 18:41
86101244,5.8164E+12,1,2,0,4,4/28/22 18:52,4/28/22 18:52
86101271,5.8164E+12,1,2,3,3,4/28/22 18:52,4/28/22 18:52
86101326,5.8164E+12,1,1,0,3,4/28/22 18:53,4/28/22 18:53
86103056,5.8164E+12,1,4,0,8,4/28/22 19:26,4/28/22 19:26
86103491,5.81644E+12,1,2,0,3,4/28/22 19:35,4/28/22 19:34
86103698,5.81644E+12,1,15,8,32,4/28/22 19:39,4/28/22 19:39
86103943,3.12064E+12,0,2,0,2,4/28/22 19:44,4/28/22 19:44
86104023,5.81645E+12,1,10,1,5,4/28/22 19:46,4/28/22 19:46
86104058,5.81645E+12,1,2,0,1,4/28/22 19:46,4/28/22 19:46
86104414,5.81645E+12,1,3,0,2,4/28/22 19:53,4/28/22 19:53
86104653,5.77601E+12,1,2,0,2,4/28/22 19:58,4/28/22 19:58
86104678,5.77997E+12,0,4,0,3,4/28/22 19:58,4/28/22 19:58
86104925,5.81646E+12,1,2,9,12,4/28/22 20:04,4/28/22 20:03
86105167,5.81647E+12,0,2,0,1,4/28/22 20:08,4/28/22 20:08
86105453,5.81647E+12,0,3,0,4,4/28/22 20:14,4/28/22 20:14
86106531,5.81649E+12,1,18,0,18,4/28/22 20:35,4/28/22 20:35
86107094,5.8165E+12,1,6,2,5,4/28/22 20:46,4/28/22 20:46
86107872,5.81651E+12,1,5,0,6,4/28/22 21:03,4/28/22 21:03
86108643,5.81653E+12,1,7,5,7,4/28/22 21:18,4/28/22 21:18
86108690,5.81653E+12,1,8,5,5,4/28/22 21:19,4/28/22 21:19
86109088,5.79348E+12,1,2,0,7,4/28/22 21:29,4/28/22 21:29
86109132,5.81654E+12,1,3,0,1,4/28/22 21:30,4/28/22 21:30
86109469,5.81655E+12,1,13,3,4,4/28/22 21:41,4/28/22 21:41
86110053,5.81656E+12,1,9,5,20,4/28/22 21:58,4/28/22 21:58
86110482,5.81658E+12,0,1,0,3,4/28/22 22:12,4/28/22 22:12
86110657,5.45464E+12,0,1,0,1,4/28/22 22:18,4/28/22 22:18
86110995,5.81659E+12,1,10,1,1,4/28/22 22:24,4/28/22 22:23
86111925,5.81661E+12,0,1,0,4,4/28/22 22:43,4/28/22 22:43
86112064,5.81661E+12,0,3,0,5,4/28/22 22:46,4/28/22 22:46
86114100,5.81665E+12,0,2,0,1,4/28/22 23:34,4/28/22 23:34
86114102,5.81665E+12,1,3,1,3,4/28/22 23:34,4/28/22 23:34
86114885,5.81249E+12,1,8,1,9,4/28/22 23:59,4/28/22 23:59
86115097,5.81667E+12,1,2,0,4,4/29/22 0:06,4/29/22 0:06
86115203,5.81667E+12,0,1,0,3,4/29/22 0:10,4/29/22 0:10
86115496,5.81668E+12,1,8,2,5,4/29/22 0:20,4/29/22 0:19
86115503,5.81668E+12,0,4,0,4,4/29/22 0:20,4/29/22 0:20
86115669,5.81668E+12,1,3,0,1,4/29/22 0:25,4/29/22 0:25
86116365,5.8167E+12,1,5,0,6,4/29/22 0:54,4/29/22 0:54
86117139,5.81672E+12,1,15,24,35,4/29/22 1:30,4/29/22 1:30
86118651,5.81677E+12,1,5,5,5,4/29/22 2:46,4/29/22 2:45
86118862,5.81677E+12,1,4,0,1,4/29/22 2:56,4/29/22 2:56
86119177,5.81678E+12,1,6,1,1,4/29/22 3:14,4/29/22 3:13
86122508,5.81686E+12,1,1,0,3,4/29/22 5:49,4/29/22 5:49
86123136,5.81689E+12,1,5,0,3,4/29/22 6:19,4/29/22 6:19
86124496,5.81692E+12,1,5,0,10,4/29/22 7:11,4/29/22 7:11
86125636,5.81695E+12,1,6,6,9,4/29/22 7:47,4/29/22 7:46
86127021,5.81699E+12,1,5,0,11,4/29/22 8:23,4/29/22 8:23
86127132,5.81699E+12,1,5,0,4,4/29/22 8:26,4/29/22 8:25
86128652,5.81702E+12,1,4,0,7,4/29/22 9:02,4/29/22 9:01
86129050,5.81703E+12,0,2,0,4,4/29/22 9:10,4/29/22 9:10
86130696,5.81705E+12,1,1,0,1,4/29/22 9:36,4/29/22 9:36
86130814,5.81705E+12,0,2,0,6,4/29/22 9:39,4/29/22 9:39
86131361,5.81707E+12,1,1,0,7,4/29/22 9:50,4/29/22 9:50
