active_months,customer_id,quantity_active_subscriptions
2022-12,102132186,5
2022-12,102132469,5
2022-12,102132600,5
2022-12,102134884,10
2022-12,102135205,4
2022-12,102135538,1
2022-12,102135690,8
2022-12,102136223,1
2022-12,102136449,1
2022-12,102136976,5
2022-12,102137861,5
2022-12,102138641,1
2022-12,102138803,1
2022-12,102139160,1
2022-12,102139851,3
2022-12,102140789,2
2022-12,102140967,1
2022-12,102141222,4
2022-12,102141499,1
2022-12,102142519,3
2022-12,102143491,3
2022-12,102143567,4
2022-12,102143842,3
2022-12,102143994,1
2022-12,102144680,4
2022-12,102145167,2
2022-12,102145776,3
2022-12,102146351,3
2022-12,102146728,4
2022-12,102147328,1
2022-12,102147436,1
2022-12,102148218,1
2022-12,102149353,2
2022-12,102149772,1
2022-12,102149852,1
2022-12,102151220,1
2022-12,102151647,6
2022-12,102152547,2
2022-12,102153835,1
2022-12,102153905,3
2022-12,102153971,1
2022-12,102154004,1
2022-12,102155518,2
2022-12,102157704,1
2022-12,102157725,5
2022-12,102157817,4
2022-12,102158288,3
2022-12,102162524,2
2022-12,102167061,2
2022-12,102167881,1
2022-12,102168623,3
2022-12,102169723,3
2022-12,102170170,8
2022-12,102170405,1
2022-12,102171341,2
2022-12,102172281,3
2022-12,102172583,3
2022-12,102174389,1
2022-12,102174483,1
2022-12,102175427,1
2022-12,102175929,2
2022-12,102176657,1
2022-12,102177548,8
2022-12,102178169,2
2022-12,102179251,6
2022-12,102182426,3
2022-12,102182779,5
2022-12,102183703,1
2022-12,102184166,1
2022-12,102184511,1
2022-12,102184605,4
2022-12,102184820,3
2022-12,102185017,3
2022-12,102185688,3
2022-12,102185845,1
2022-12,102186875,1
2022-12,102186986,4
2022-12,102187234,1
2022-12,102187314,2
2022-12,102187860,1
2022-12,102188598,4
2022-12,102188851,2
2022-12,102189392,1
2022-12,102189518,2
2022-12,102189638,1
2022-12,102189674,1
2022-12,102190006,1
2022-12,102190545,2
2022-12,102190907,3
2022-12,102190934,1
2022-12,102191411,1
2022-12,102191886,3
2022-12,102191932,2
2022-12,102192171,5
2022-12,102192945,7
2022-12,102194791,1
2022-12,102195303,1
2022-12,102195667,2
2022-12,102195988,3
2022-12,102196076,1
2022-12,102197581,1
2022-12,102198906,1
2022-12,102198942,6
2022-12,102199417,2
2022-12,102199830,3
2022-12,102200999,5
2022-12,102201296,2
2022-12,102201727,2
2022-12,102201802,2
2022-12,102202593,3
2022-12,102202989,1
2022-12,102204131,2
2022-12,102204593,2
2022-12,102204681,10
2022-12,102206086,3
2022-12,102206233,1
2022-12,102207213,7
2022-12,102207748,3
2022-12,102207863,1
2022-12,102208214,2
2022-12,102209203,1
2022-12,102209328,2
2022-12,102209362,2
2022-12,102209940,1
2022-12,102209987,2
2022-12,102210052,1
2022-12,102210616,4
2022-12,102211435,2
2022-12,102211783,5
2022-12,102212112,1
2022-12,102212620,3
2022-12,102212856,1
2022-12,102213030,1
2022-12,102214093,4
2022-12,102214332,6
2022-12,102215182,5
2022-12,102215906,10
2022-12,102215949,3
2022-12,102217145,3
2022-12,102217419,4
2022-12,102217434,2
2022-12,102218456,5
2022-12,102219250,1
2022-12,102219856,7
2022-12,102220051,2
2022-12,102223691,2
2022-12,102228580,3
2022-12,102229494,1
2022-12,102229837,1
2022-12,102230202,1
2022-12,102231533,1
2022-12,102232435,1
2022-12,102234681,6
2022-12,102235106,4
2022-12,102235337,4
2022-12,102237623,4
2022-12,102238548,1
2022-12,102238921,3
2022-12,102239234,3
2022-12,102241772,1
2022-12,102244594,8
2022-12,102244604,4
2022-12,102245734,1
2022-12,102248061,4
2022-12,102250099,4
2022-12,102250651,3
2022-12,102250933,1
2022-12,102252484,3
2022-12,102252531,1
2022-12,102252626,1
2022-12,102252817,5
2022-12,102253277,2
2022-12,102254126,1
2022-12,102254169,2
2022-12,102254567,1
2022-12,102254722,1
2022-12,102256016,1
2022-12,102257033,3
2022-12,102257121,2
2022-12,102259149,8
2022-12,102259156,4
2022-12,102259172,2
2022-12,102260753,2
2022-12,102262128,4
2022-12,102264043,3
2022-12,102264753,2
2022-12,102265855,2
2022-12,102266712,2
2022-12,102268272,4
2022-12,102268719,5
2022-12,102268759,6
2022-12,102269357,1
2022-12,102271071,8
2022-12,102271906,6
2022-12,102274343,2
2022-12,102274443,5
2022-12,102275109,2
2022-12,102275453,2
2022-12,102276911,6
2022-12,102276935,8
2022-12,102277066,8
2022-12,102277589,4
2022-12,102277897,3
2022-12,102278568,3
2022-12,102278572,3
2022-12,102278596,4
2022-12,102278657,5
2022-12,102279282,5
2022-12,102280052,2
2022-12,102280279,4
2022-12,102280412,2
2022-12,102280565,2
2022-12,102280737,2
2022-12,102280795,2
2022-12,102281016,1
2022-12,102281473,2
2022-12,102281935,5
2022-12,102282412,2
2022-12,102282422,6
2022-12,102282534,2
2022-12,102282578,1
2022-12,102282782,10
2022-12,102282905,1
2022-12,102283431,1
2022-12,102284002,2
2022-12,102284303,4
2022-12,102285215,2
2022-12,102285540,1
2022-12,102288355,4
2022-12,102289233,11
2022-12,102289537,4
2022-12,102290050,3
2022-12,102293579,1
2022-12,102294496,2
2022-12,102294753,1
2022-12,102295337,1
2022-12,102295518,4
2022-12,102295764,1
2022-12,102298115,2
2022-12,102298448,2
2022-12,102298908,3
2022-12,102300119,1
2022-12,102300810,1
2022-12,102303380,1
2022-12,102304532,3
2022-12,102305552,3
2022-12,102306125,5
2022-12,102306968,1
2022-12,102308743,2
2022-12,102309328,2
2022-12,102310338,5
2022-12,102310960,3
2022-12,102312688,1
2022-12,102313317,1
2022-12,102314082,3
2022-12,102315499,3
2022-12,102315977,2
2022-12,102316718,1
2022-12,102316908,1
2022-12,102319244,6
2022-12,102320381,3
2022-12,102321348,1
2022-12,102321386,2
2022-12,102323497,3
2022-12,102323590,1
2022-12,102323912,2
2022-12,102325005,3
2022-12,102325330,4
2022-12,102325492,5
2022-12,102325516,1
2022-12,102325621,2
2022-12,102325652,5
2022-12,102325927,1
2022-12,102327123,4
2022-12,102327692,5
2022-12,102329844,5
2022-12,102331077,4
2022-12,102332692,3
2022-12,102335693,3
2022-12,102335986,1
2022-12,102336365,3
2022-12,102336495,1
2022-12,102336864,1
2022-12,102337631,4
2022-12,102338476,1
2022-12,102341119,1
2022-12,102343144,7
2022-12,102343210,1
2022-12,102343249,2
2022-12,102344051,2
2022-12,102345553,1
2022-12,102345815,1
2022-12,102346136,2
2022-12,102346633,3
2022-12,102346727,2
2022-12,102346798,2
2022-12,102346956,4
2022-12,102347030,1
2022-12,102347496,2
2022-12,102347918,2
2022-12,102349107,2
2022-12,102349557,2
2022-12,102350218,4
2022-12,102350976,4
2022-12,102351757,1
2022-12,102351975,1
2022-12,102353177,1
2022-12,102353490,1
2022-12,102354149,10
2022-12,102354325,1
2022-12,102356843,5
2022-12,102357015,4
2022-12,102359903,1
2022-12,102360129,1
2022-12,102360554,4
2022-12,102361001,5
2022-12,102362027,1
2022-12,102362038,3
2022-12,102362522,3
2022-12,102362902,1
2022-12,102363459,1
2022-12,102364132,2
2022-12,102364160,8
2022-12,102365844,2
2022-12,102367346,1
2022-12,102367675,1
2022-12,102369761,1
2022-12,102370047,2
2022-12,102370135,9
2022-12,102370264,4
2022-12,102373013,2
2022-12,102373242,1
2022-12,102373569,33
2022-12,102374091,4
2022-12,102376575,1
2022-12,102376663,1
2022-12,102377070,1
2022-12,102377192,4
2022-12,102379287,3
2022-12,102379746,3
2022-12,102380527,2
2022-12,102381813,2
2022-12,102382735,1
2022-12,102383195,1
2022-12,102383504,1
2022-12,102384727,1
2022-12,102385457,3
2022-12,102386602,5
2022-12,102387169,2
2022-12,102387540,1
2022-12,102388613,1
2022-12,102390038,4
2022-12,102390345,2
2022-12,102390361,1
2022-12,102392059,3
2022-12,102392313,2
2022-12,102392798,1
2022-12,102393739,2
2022-12,102393872,1
2022-12,102395109,1
2022-12,102395190,1
2022-12,102395373,1
2022-12,102395561,1
2022-12,102395700,3
2022-12,102395801,4
2022-12,102395968,4
2022-12,102396046,2
2022-12,102396067,6
2022-12,102396192,1
2022-12,102396329,1
2022-12,102396952,2
2022-12,102397456,2
2022-12,102397533,1
2022-12,102397584,2
2022-12,102398123,1
2022-12,102398200,2
2022-12,102398351,2
2022-12,102398961,3
2022-12,102399002,1
2022-12,102399634,4
2022-12,102400173,4
2022-12,102400265,1
2022-12,102400577,6
2022-12,102400810,5
2022-12,102401005,4
2022-12,102401478,4
2022-12,102401721,2
2022-12,102401857,1
2022-12,102401957,6
2022-12,102402217,7
2022-12,102402371,1
2022-12,102402560,2
2022-12,102402810,3
2022-12,102402898,1
2022-12,102403505,1
2022-12,102403619,3
2022-12,102403723,2
2022-12,102403917,4
2022-12,102404018,3
2022-12,102404304,2
2022-12,102405162,1
2022-12,102405165,2
2022-12,102405424,2
2022-12,102405467,4
2022-12,102406672,5
2022-12,102406930,3
2022-12,102406939,4
2022-12,102407038,3
2022-12,102407644,5
2022-12,102407997,5
2022-12,102408033,10
2022-12,102408492,2
2022-12,102409245,4
2022-12,102409370,6
2022-12,102409707,1
2022-12,102409747,3
2022-12,102410045,4
2022-12,102410391,1
2022-12,102411219,3
2022-12,102411272,4
2022-12,102411584,3
2022-12,102411713,4
2022-12,102411798,2
2022-12,102412321,4
2022-12,102412758,12
2023-01,65456112,1
2023-01,65468909,2
2023-01,65475861,5
2023-01,65497222,1
2023-01,65498518,2
2023-01,65502713,5
2023-01,65537801,3
2023-01,65549187,6
2023-01,65549276,28
2023-01,65567402,7
2023-01,65570608,16
2023-01,65571238,35
2023-01,65571284,2
2023-01,65572010,8
2023-01,65572616,5
2023-01,65572749,3
2023-01,65572758,2
2023-01,65573050,8
2023-01,65573054,5
2023-01,65573103,5
2023-01,65574335,1
2023-01,65574703,14
2023-01,65575627,4
2023-01,65575694,2
2023-01,65576275,6
2023-01,65576809,6
2023-01,65577112,3
2023-01,65577230,1
2023-01,65577914,2
2023-01,65578474,2
2023-01,65578779,5
2023-01,65578892,6
2023-01,65579008,4
2023-01,65579462,3
2023-01,65579541,2
2023-01,65582042,3
2023-01,65582404,3
2023-01,65583403,2
2023-01,65584370,5
2023-01,65584639,5
2023-01,65585896,9
2023-01,65585993,8
2023-01,65587093,1
2023-01,65588040,4
2023-01,65589254,5
2023-01,65589806,6
2023-01,65592150,1
2023-01,65592782,13
2023-01,65597784,3
2023-01,65600881,2
2023-01,65602973,4
2023-01,65603021,6
2023-01,65604947,15
2023-01,65606400,5
2023-01,65608385,7
2023-01,65614897,7
2023-01,65622571,4
2023-01,65625307,5
2023-01,65628748,4
2023-01,65629130,12
2023-01,65630022,10
2023-01,65630708,11
2023-01,65633378,3
2023-01,65634026,2
2023-01,65634783,1
2023-01,65636612,6
2023-01,65637387,5
2023-01,65638836,7
2023-01,65639201,16
2023-01,65639951,6
2023-01,65645681,6
2023-01,65647327,9
2023-01,65648577,1
2023-01,65650866,5
2023-01,65662452,5
2023-01,65666100,5
2023-01,65675778,14
2023-01,65676527,8
2023-01,65692835,2
2023-01,65699911,3
2023-01,65701381,4
2023-01,65715452,6
2023-01,65733855,3
2023-01,65738237,7
2023-01,65742806,11
2023-01,65754265,10
2023-01,65754460,3
2023-01,65755701,4
2023-01,65760123,1
2023-01,65773814,2
2023-01,65785145,4
2023-01,65800004,9
2023-01,65801717,2
2023-01,65814736,7
2023-01,65834126,4
2023-01,65841739,16
2023-01,65854740,2
2023-01,65870939,2
2023-01,65911915,9
2023-01,65923513,5
2023-01,65924298,4
2023-01,65941676,4
2023-01,65954231,1
2023-01,65971877,3
2023-01,65992545,2
2023-01,65998614,10
2023-01,66001240,4
2023-01,66010780,8
2023-01,66015068,3
2023-01,66016661,4
2023-01,66018881,18
2023-01,66021924,1
2023-01,66025049,1
2023-01,66035832,1
2023-01,66036123,6
2023-01,66041360,11
2023-01,66056866,41
2023-01,66057793,1
2023-01,66058770,10
2023-01,66068813,1
2023-01,66072163,3
2023-01,66083144,1
2023-01,66108497,9
2023-01,66114925,3
2023-01,66118150,5
2023-01,66127283,5
2023-01,66129866,14
2023-01,66136107,1
2023-01,66156603,25
2023-01,66159514,5
2023-01,66161539,7
2023-01,66162566,8
2023-01,66169544,16
2023-01,66173302,1
2023-01,66184214,2
2023-01,66197094,10
2023-01,66199357,26
2023-01,66210561,9
2023-01,66223039,4
2023-01,66225687,3
2023-01,66241894,3
2023-01,66242720,3
2023-01,66248454,4
2023-01,66266404,4
2023-01,66270735,5
2023-01,66289123,1
2023-01,66290816,18
2023-01,66296890,6
2023-01,66297662,6
2023-01,66300469,6
2023-01,66300740,2
2023-01,66302846,7
2023-01,66317256,11
2023-01,66320618,1
2023-01,66322344,3
2023-01,66338824,13
2023-01,66342128,2
2023-01,66343072,1
2023-01,66343237,4
2023-01,66345392,23
2023-01,66347558,18
2023-01,66355528,5
2023-01,66358935,2
2023-01,66362469,3
2023-01,66365545,2
2023-01,66366213,8
2023-01,66372288,24
2023-01,66372677,8
2023-01,66373516,2
2023-01,66376101,1
2023-01,66388682,7
2023-01,66390264,3
2023-01,66393061,12
2023-01,66397826,4
2023-01,66398851,5
2023-01,66402318,3
2023-01,66406967,3
2023-01,66408337,3
2023-01,66408844,5
2023-01,66409587,4
2023-01,66421705,5
2023-01,66422161,1
2023-01,66425610,1
2023-01,66433015,8
2023-01,66436586,2
2023-01,66439599,5
2023-01,66445722,1
2023-01,66462565,1
2023-01,66462939,8
2023-01,66467375,10
2023-01,66469052,21
2023-01,66472938,8
2023-01,66476208,3
2023-01,66478421,1
2023-01,66478551,13
2023-01,66479520,1
2023-01,66479536,2
2023-01,66491345,9
2023-01,66497064,3
2023-01,66498189,12
2023-01,66504347,3
2023-01,66506524,2
2023-01,66513960,3
2023-01,66515293,6
2023-01,66521810,7
2023-01,66522878,15
2023-01,66523348,6
2023-01,66525168,2
2023-01,66537317,10
2023-01,66537559,15
2023-01,66540251,4
2023-01,66541075,4
2023-01,66541501,1
2023-01,66551964,10
2023-01,66561547,3
2023-01,66563025,11
2023-01,66565734,1
2023-01,66567712,5
2023-01,66569495,6
2023-01,66572739,9
2023-01,66583732,1
2023-01,66584666,13
2023-01,66588596,4
2023-01,66604116,3
2023-01,66609094,4
2023-01,66609546,1
2023-01,66611839,4
2023-01,66632169,7
2023-01,66635174,3
2023-01,66639949,1
2023-01,66649941,2
2023-01,66654064,1
2023-01,66654411,1
2023-01,66659628,1
2023-01,66669057,4
2023-01,66670141,13
2023-01,66670911,1
2023-01,66685546,17
2023-01,66705764,8
2023-01,66711959,5
2023-01,66722353,15
2023-01,66730019,10
2023-01,66735956,1
2023-01,66740729,6
2023-01,66744179,2
2023-01,66754763,1
2023-01,66774400,22
2023-01,66781363,2
2023-01,66781364,2
2023-01,66781381,7
2023-01,66781393,5
2023-01,66781398,1
2023-01,66781409,16
2023-01,66781415,5
2023-01,66781425,13
2023-01,66781448,1
2023-01,66781449,2
2023-01,66781465,8
2023-01,66781468,8
2023-01,66781477,3
2023-01,66781503,5
2023-01,66781565,1
2023-01,66781566,1
2023-01,66781582,15
2023-01,66781595,1
2023-01,66781602,8
2023-01,66781607,5
2023-01,66781616,1
2023-01,66781627,3
2023-01,66781642,3
2023-01,66781658,7
2023-01,66781668,4
2023-01,66781677,12
2023-01,66781687,8
2023-01,66781689,16
2023-01,66781722,11
2023-01,66781832,3
2023-01,66781836,2
2023-01,66781844,5
2023-01,66781851,2
2023-01,66781875,7
2023-01,66781899,7
2023-01,66781906,2
2023-01,66781911,5
2023-01,66781961,2
2023-01,66781984,2
2023-01,66781994,2
2023-01,66782030,1
2023-01,66782061,1
2023-01,66782066,1
2023-01,66782076,10
2023-01,66782083,2
2023-01,66782117,3
2023-01,66782154,3
2023-01,66782172,3
2023-01,66782186,9
2023-01,66782209,4
2023-01,66782212,2
2023-01,66782238,2
2023-01,66782240,10
2023-01,66782253,1
2023-01,66782268,2
2023-01,66782270,1
2023-01,66782276,2
2023-01,66782278,13
2023-01,66782280,8
2023-01,66782283,8
2023-01,66782289,4
2023-01,66782314,17
2023-01,66782317,10
2023-01,66782352,3
2023-01,66782366,13
2023-01,66782387,11
2023-01,66782388,5
2023-01,66782409,8
2023-01,66782432,5
2023-01,66782437,10
2023-01,66782476,11
2023-01,66782508,2
2023-01,66782533,4
2023-01,66782544,4
2023-01,66782546,11
2023-01,66782549,5
2023-01,66782573,3
2023-01,66782591,2
2023-01,66782595,28
2023-01,66782616,3
2023-01,66782630,5
2023-01,66782679,4
2023-01,66782684,5
2023-01,66782714,2
2023-01,66782717,1
2023-01,66782722,1
2023-01,66782773,12
2023-01,66782778,4
2023-01,66782781,29
2023-01,66782802,1
2023-01,66782845,4
2023-01,66782847,4
2023-01,66782881,6
2023-01,66782900,1
2023-01,66782916,1
2023-01,66782925,7
2023-01,66782933,4
2023-01,66782972,1
2023-01,66782975,1
2023-01,66782998,2
2023-01,66783004,6
2023-01,66783014,1
2023-01,66783020,9
2023-01,66783028,2
2023-01,66783031,3
2023-01,66783053,1
2023-01,66783068,3
2023-01,66783082,2
2023-01,66783085,1
2023-01,66783089,3
2023-01,66783101,3
2023-01,66783109,1
2023-01,66783114,1
2023-01,66783117,6
2023-01,66783142,6
2023-01,66783161,13
2023-01,66783175,1
2023-01,66783183,7
2023-01,66783185,5
2023-01,66783188,4
2023-01,66783194,3
2023-01,66783222,2
2023-01,66783224,3
2023-01,66783233,1
2023-01,66783247,3
2023-01,66783260,9
2023-01,66783289,14
2023-01,66783294,4
2023-01,66783295,2
2023-01,66783298,6
2023-01,66783309,4
2023-01,66783337,1
2023-01,66783348,9
2023-01,66783358,1
2023-01,66783394,4
2023-01,66783407,10
2023-01,66783408,5
2023-01,66783410,6
2023-01,66783419,1
2023-01,66783422,3
2023-01,66783423,3
2023-01,66783431,1
2023-01,66783441,2
2023-01,66783453,1
2023-01,66783456,5
2023-01,66783477,5
2023-01,66783501,5
2023-01,66783519,2
2023-01,66783527,2
2023-01,66783542,2
2023-01,66783549,7
2023-01,66783553,7
2023-01,66783555,4
2023-01,66783556,7
2023-01,66783558,1
2023-01,66783564,14
2023-01,66783585,3
2023-01,66783589,7
2023-01,66783599,2
2023-01,66783623,3
2023-01,66783635,4
2023-01,66783641,3
2023-01,66783646,5
2023-01,66783649,2
2023-01,66783654,1
2023-01,66783665,5
2023-01,66783672,1
2023-01,66783681,4
2023-01,66783685,5
2023-01,66783686,6
2023-01,66783694,4
2023-01,66783695,1
2023-01,66783696,5
2023-01,66783711,1
2023-01,66783714,6
2023-01,66783726,3
2023-01,66783731,2
2023-01,66783740,7
2023-01,66783757,14
2023-01,66783780,2
2023-01,66783787,1
2023-01,66783806,1
2023-01,66783813,1
2023-01,66783847,4
2023-01,66783862,2
2023-01,66783881,6
2023-01,66783891,1
2023-01,66783896,1
2023-01,66783919,4
2023-01,66783921,7
2023-01,66783930,9
2023-01,66783939,7
2023-01,66783946,2
2023-01,66784024,2
2023-01,66784038,2
2023-01,66784049,1
2023-01,66784089,3
2023-01,66784113,2
2023-01,66784125,5
2023-01,66784131,4
2023-01,66784134,4
2023-01,66784138,1
2023-01,66784147,8
2023-01,66784155,1
2023-01,66784171,5
2023-01,66784207,2
2023-01,66784219,2
2023-01,66784244,5
2023-01,66784246,1
2023-01,66784291,4
2023-01,66784292,1
2023-01,66784305,7
2023-01,66784325,5
2023-01,66784341,1
2023-01,66784343,14
2023-01,66784359,4
2023-01,66784381,5
2023-01,66784384,11
2023-01,66784393,3
2023-01,66784398,6
2023-01,66784408,6
2023-01,66784417,1
2023-01,66784419,14
2023-01,66784441,2
2023-01,66784472,1
2023-01,66784491,1
2023-01,66784495,2
2023-01,66784498,5
2023-01,66784508,7
2023-01,66784524,3
2023-01,66784531,1
2023-01,66784533,6
2023-01,66784594,5
2023-01,66784604,3
2023-01,66784624,2
2023-01,66784634,7
2023-01,66784637,10
2023-01,66784670,1
2023-01,66784716,9
2023-01,66784729,3
2023-01,66784754,5
2023-01,66784762,7
2023-01,66784771,10
2023-01,66784775,6
2023-01,66784780,4
2023-01,66784794,12
2023-01,66784813,14
2023-01,66784820,1
2023-01,66784845,9
2023-01,66784859,2
2023-01,66784875,4
2023-01,66784877,5
2023-01,66784904,7
2023-01,66784906,1
2023-01,66784921,5
2023-01,66784922,3
2023-01,66784926,2
2023-01,66784934,5
2023-01,66784943,8
2023-01,66784952,6
2023-01,66784984,6
2023-01,66785005,14
2023-01,66785025,1
2023-01,66785028,8
2023-01,66785065,6
2023-01,66785070,1
2023-01,66785082,7
2023-01,66785101,3
2023-01,66785106,71
2023-01,66785109,1
2023-01,66785113,6
2023-01,66785130,1
2023-01,66785136,3
2023-01,66785143,3
2023-01,66785170,15
2023-01,66785187,11
2023-01,66785188,4
2023-01,66785197,13
2023-01,66785201,5
2023-01,66785218,13
2023-01,66785220,24
2023-01,66785228,2
2023-01,66785233,4
2023-01,66785239,10
2023-01,66785246,11
2023-01,66785250,5
2023-01,66785253,5
2023-01,66785260,10
2023-01,66785289,2
2023-01,66785299,1
2023-01,66785323,1
2023-01,66785347,2
2023-01,66785351,1
2023-01,66785352,3
2023-01,66785365,7
2023-01,66785388,2
2023-01,66785393,4
2023-01,66785395,2
2023-01,66785414,13
2023-01,66785420,15
2023-01,66785470,1
2023-01,66785488,2
2023-01,66785514,12
2023-01,66785534,27
2023-01,66785565,8
2023-01,66785648,1
2023-01,66785649,9
2023-01,66785655,5
2023-01,66785668,14
2023-01,66785673,5
2023-01,66785680,4
2023-01,66785701,3
2023-01,66785705,8
2023-01,66785706,4
2023-01,66785707,5
2023-01,66785718,1
2023-01,66785753,1
2023-01,66785787,4
2023-01,66785810,5
2023-01,66785811,15
2023-01,66785821,3
2023-01,66785828,2
2023-01,66785840,3
2023-01,66785845,5
2023-01,66785847,1
2023-01,66785865,2
2023-01,66785867,1
2023-01,66785877,3
2023-01,66785944,6
2023-01,66785960,4
2023-01,66785986,1
2023-01,66785996,1
2023-01,66786024,1
2023-01,66786026,14
2023-01,66786033,2
2023-01,66786049,6
2023-01,66786061,1
2023-01,66786115,4
2023-01,66786121,6
2023-01,66786140,1
2023-01,66786165,1
2023-01,66786189,2
2023-01,66786211,4
2023-01,66786214,3
2023-01,66786229,6
2023-01,66786250,19
2023-01,66786265,5
2023-01,66786266,11
2023-01,66786291,7
2023-01,66786296,4
2023-01,66786297,1
2023-01,66786312,1
2023-01,66786316,2
2023-01,66786324,3
2023-01,66786330,1
2023-01,66786331,1
2023-01,66786332,2
2023-01,66786387,5
2023-01,66786388,6
2023-01,66786414,11
2023-01,66786422,1
2023-01,66786429,3
2023-01,66786432,9
2023-01,66786442,3
2023-01,66786462,5
2023-01,66786486,1
2023-01,66786533,3
2023-01,66786537,7
2023-01,66786547,6
2023-01,66786548,3
2023-01,66786555,1
2023-01,66786561,3
2023-01,66786572,1
2023-01,66786578,10
2023-01,66786584,1
2023-01,66786609,6
2023-01,66786613,1
2023-01,66786616,2
2023-01,66786643,5
2023-01,66786704,4
2023-01,66786707,19
2023-01,66786732,3
2023-01,66786742,10
2023-01,66786771,1
2023-01,66786817,5
2023-01,66786827,8
2023-01,66786830,17
2023-01,66786848,1
2023-01,66786861,2
2023-01,66786869,11
2023-01,66786874,5
2023-01,66786885,2
2023-01,66786911,3
2023-01,66786923,1
2023-01,66786932,7
2023-01,66786948,2
2023-01,66786950,2
2023-01,66786975,1
2023-01,66787026,17
2023-01,66787048,4
2023-01,66787053,2
2023-01,66787079,1
2023-01,66787098,11
2023-01,66787143,4
2023-01,66787153,8
2023-01,66787213,4
2023-01,66787234,3
2023-01,66787236,2
2023-01,66787246,1
2023-01,66787272,3
2023-01,66787276,9
2023-01,66787284,6
2023-01,66787365,23
2023-01,66787381,3
2023-01,66787390,39
2023-01,66787407,8
2023-01,66787434,12
2023-01,66787439,7
2023-01,66787440,6
2023-01,66787459,9
2023-01,66787475,2
2023-01,66787485,3
2023-01,66787496,18
2023-01,66787500,6
2023-01,66787503,8
2023-01,66787509,14
2023-01,66787518,3
2023-01,66787520,5
2023-01,66787530,4
2023-01,66787533,7
2023-01,66787537,1
2023-01,66787547,10
2023-01,66787574,1
2023-01,66787593,10
2023-01,66787605,8
2023-01,66787623,5
2023-01,66787639,2
2023-01,66787649,1
2023-01,66787656,5
2023-01,66787658,7
2023-01,66787661,7
2023-01,66787667,1
2023-01,66787691,2
2023-01,66787759,4
2023-01,66787778,12
2023-01,66787794,5
2023-01,66787797,1
2023-01,66787817,1
2023-01,66787818,2
2023-01,66787825,2
2023-01,66787829,5
2023-01,66787884,6
2023-01,66787894,1
2023-01,66787897,1
2023-01,66787904,1
2023-01,66787906,1
2023-01,66787941,2
2023-01,66787949,15
2023-01,66787959,1
2023-01,66787966,1
2023-01,66787974,3
2023-01,66787977,10
2023-01,66788003,11
2023-01,66788004,9
2023-01,66788007,1
2023-01,66788012,1
2023-01,66788015,1
2023-01,66788063,2
2023-01,66788074,1
2023-01,66788080,3
2023-01,66788089,1
2023-01,66788093,15
2023-01,66788100,1
2023-01,66788113,1
2023-01,66788121,2
2023-01,66788123,4
2023-01,66788140,4
2023-01,66788156,1
2023-01,66788171,1
2023-01,66788174,1
2023-01,66788178,4
2023-01,66788185,3
2023-01,66788242,1
2023-01,66788264,6
2023-01,66788265,16
2023-01,66788276,3
2023-01,66788282,5
2023-01,66788283,2
2023-01,66788295,4
2023-01,66788316,6
2023-01,66788320,17
2023-01,66788338,7
2023-01,66788342,6
2023-01,66788361,5
2023-01,66788363,1
2023-01,66788389,7
2023-01,66788397,1
2023-01,66788404,6
2023-01,66788417,1
2023-01,66788428,5
2023-01,66788432,2
2023-01,66788439,1
2023-01,66788452,10
2023-01,66788454,14
2023-01,66788465,17
2023-01,66788477,1
2023-01,66788483,6
2023-01,66788490,2
2023-01,66788526,7
2023-01,66788528,9
2023-01,66788536,6
2023-01,66788538,4
2023-01,66788564,5
2023-01,66788577,5
2023-01,66788581,4
2023-01,66788583,8
2023-01,66788588,8
2023-01,66788589,5
2023-01,66788591,1
2023-01,66788595,5
2023-01,66788598,6
2023-01,66788608,5
2023-01,66788611,13
2023-01,66788636,5
2023-01,66788647,3
2023-01,66788652,4
2023-01,66788654,1
2023-01,66788669,1
2023-01,66788677,1
2023-01,66788695,3
2023-01,66788696,22
2023-01,66788700,1
2023-01,66788715,4
2023-01,66788734,13
2023-01,66788758,17
2023-01,66788761,12
2023-01,66788764,3
2023-01,66788775,7
2023-01,66788821,1
2023-01,66788826,12
2023-01,66788856,5
2023-01,66788866,3
2023-01,66788868,3
2023-01,66788869,2
2023-01,66788877,1
2023-01,66788881,1
2023-01,66788883,2
2023-01,66788892,2
2023-01,66788955,5
2023-01,66788956,2
2023-01,66788971,22
2023-01,66788979,1
2023-01,66788991,7
2023-01,66788994,2
2023-01,66789011,3
2023-01,66789027,3
2023-01,66789029,4
2023-01,66789037,3
2023-01,66789050,5
2023-01,66789064,15
2023-01,66789067,2
2023-01,66789068,5
2023-01,66789077,6
2023-01,66789086,3
2023-01,66789091,1
2023-01,66789093,5
2023-01,66789097,7
2023-01,66789117,54
2023-01,66789134,3
2023-01,66789138,13
2023-01,66789145,1
2023-01,66789156,1
2023-01,66789163,3
2023-01,66789210,11
2023-01,66789214,1
2023-01,66789217,1
2023-01,66789232,1
2023-01,66789239,3
2023-01,66789243,1
2023-01,66789252,2
2023-01,66789255,3
2023-01,66789269,23
2023-01,66789278,1
2023-01,66789321,2
2023-01,66789325,2
2023-01,66789332,4
2023-01,66789333,21
2023-01,66789402,5
2023-01,66789408,4
2023-01,66789431,2
2023-01,66789435,1
2023-01,66789454,4
2023-01,66789457,4
2023-01,66789459,9
2023-01,66789469,3
2023-01,66789476,4
2023-01,66789478,4
2023-01,66789486,1
